id,fuente,localidad,tipo,length_m,area_ha,folder_path
NORM-PRC-vialidad_estructurante-la_higuera-00826,PRC_LA_HIGUERA,La Higuera,vialidad_estructurante,140.0,,PRC_LA_HIGUERA / La Higuera / Vialidad_Estructurante_LH
NORM-PRC-vialidad_estructurante-la_higuera-00827,PRC_LA_HIGUERA,La Higuera,vialidad_estructurante,53.0,,PRC_LA_HIGUERA / La Higuera / Vialidad_Estructurante_LH
NORM-PRC-vialidad_estructurante-la_higuera-00828,PRC_LA_HIGUERA,La Higuera,vialidad_estructurante,162.0,,PRC_LA_HIGUERA / La Higuera / Vialidad_Estructurante_LH
NORM-PRC-vialidad_estructurante-la_higuera-00829,PRC_LA_HIGUERA,La Higuera,vialidad_estructurante,51.0,,PRC_LA_HIGUERA / La Higuera / Vialidad_Estructurante_LH
NORM-PRC-vialidad_estructurante-los_choros-00998,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,128.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-00999,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,60.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01000,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,58.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01001,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,51.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01002,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,285.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01003,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,362.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01004,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,202.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01005,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,174.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01006,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,203.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01007,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,127.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01008,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,113.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01009,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,145.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01010,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,206.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01011,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,201.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01012,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,60.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01013,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,44.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01014,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,45.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01015,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,190.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01016,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,121.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01017,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,93.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01018,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,160.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01019,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,74.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01020,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,11.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01021,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,74.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01022,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,151.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01023,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,142.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01024,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,74.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01025,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,224.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01026,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,324.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01027,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,228.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01028,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,134.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01029,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,140.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01030,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,259.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01031,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,31.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01032,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,280.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01033,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,65.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01034,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,161.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01035,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,509.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01036,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,41.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01037,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,131.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01038,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,23.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01039,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,216.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01040,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,193.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01041,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,86.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01042,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,14.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01043,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,131.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01044,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,41.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01045,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,128.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01046,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,17.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01047,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,14.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01048,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,111.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01049,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,476.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01050,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,107.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01051,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,256.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01052,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,111.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01053,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,56.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01054,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,61.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01055,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,39.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01056,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,76.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01057,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,8.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01058,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,22.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01059,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,13.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01060,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,262.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01061,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,237.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01062,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,19.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01063,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,69.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01064,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,106.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01065,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,206.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01066,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,18.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01067,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,2.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01068,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,70.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01069,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,326.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01070,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,498.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01071,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,58.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01072,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,339.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01073,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,86.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01074,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,17.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01075,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,51.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01076,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,16.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01077,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,135.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01078,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,126.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01079,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,86.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01080,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,61.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01081,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,54.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01082,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,106.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01083,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,266.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01084,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,251.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01085,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,251.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01086,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,110.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01087,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,71.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01088,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,5.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01089,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,10.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01090,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,12.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01091,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,33.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01092,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,67.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01093,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,163.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01094,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,285.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01095,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,15.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01096,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,25.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01097,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,126.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01098,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,275.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01099,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,136.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01100,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,40.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01101,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,17.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01102,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,11.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01103,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,10.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01104,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,15.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01105,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,18.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01106,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,17.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01107,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,31.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01108,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,50.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01109,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,182.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01110,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,89.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01111,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,62.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01112,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,296.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01113,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,285.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01114,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,158.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01115,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,219.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01116,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,241.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01117,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,215.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01118,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,92.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01119,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,116.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01120,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,355.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01121,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,17.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01122,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,18.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01123,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,12.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01124,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,14.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01125,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,44.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01126,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,84.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01127,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,68.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01128,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,152.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01129,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,155.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01130,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,178.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01131,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,187.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01132,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,162.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01133,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,133.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01134,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,90.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01135,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,20.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01136,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,544.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
NORM-PRC-vialidad_estructurante-los_choros-01137,PRC_LA_HIGUERA,Los Choros,vialidad_estructurante,142.0,,PRC_LA_HIGUERA / Los Choros / Vialidad_Estructurante_LCH
